text,language,label,lingua_label
"Қазақстанның төрағалығында біз ""Медиация"" принципіне ерекше мән беріп отырмыз, бұл ретте Әзербайжан мен Армения арасындағы бейбітшілік орнату бойынша оң үрдістерді атап өткім келеді.",kaz,,mixed
Қақтығыстар мен келіспеушіліктерді шешудің жалғыз тиімді жолы - конструктивті диалог.,kaz,,mixed
Көлік және коммуникация саласындағы жобаларды жүзеге асыру экономикалық өсуге ықпал етеді.,kaz,,mixed
"ҚР-ЕО Энергетика, көлік, қоршаған орта және климаттық өзгерістер жөніндегі кіші комитетінің келесі 8-ші отырысы 2025 жылы Брюссельде, Бельгияда өтеді деп жоспарлануда.",kaz,,mixed
Көлік және коммуникация саласындағы жетістіктер елдердің экономикалық дамуында үлкен рөл атқарады.,kaz,,mixed
Тұрақты болашақты құруда көлік және коммуникация саласындағы ынтымақтастықтың маңызы зор.,kaz,,mixed
Бұл саммит Түркі мемлекеттерінің ортақ мүдделерін қорғауға және дамытуға бағытталған маңызды шара болып табылады.,kaz,,mixed
"Бұл саммит Түркі мемлекеттері арасындағы байланысты күшейтіп, ортақ мүдделерді қорғауға және дамытуға көмектеседі.",kaz,,mixed
Олма замена кіріп гол салып и әдемі ойын көрсетті,kaz,,mixed
Мамасының баласы  мамасына звандап жатыр ма,kaz,,mixed
"Өңкей кеуделеріне нан піскен әртіссымақтар наркомандар мен алкаголиктер сахнадан аластау керек.Психдиспансерлерде емдеу керек.Тәртіп сақшылары не істеп отыр,қимылдаңдар !!!",kaz,,mixed
Газды осы Туркменістаннан алу керек егер кажет болса.басқа елден емес.,kaz,,mixed
"Қазақстан мен Моңғолияның ынтымақтастығы өзара құрмет пен қолдау рухында ұдайы нығайып келеді. Елдеріміз арасында сенімді және сындарлы саяси диалог жолға қойылған.  Ауқымды шарттық-құқықтық база қалыптасқан, мәдени-гуманитарлық байланыстар кеңеюде.",kaz,,mixed
