text,rating,city,category,place_id,place_name,review_id,date_created,source,language
"Тамақтары өте дәмді , іші уютный",5,aktobe,доставка еды,70000001032476018,,219337153,2026-02-14T20:21:02.101491+07:00,2gis,mixed
Жаксы тамактары тойымды унады и обсл жок токо тапчанга мынак тенге жаксы жаттык и ожидания 20 мак мин иши жып жылы,5,aktobe,доставка еды,70000001032476018,,219336937,2026-02-14T20:20:09.522329+07:00,2gis,mixed
"Алдияр официант жақсы қызмет етті, өте керемет, келіңіздер, шәйі тема",5,aktobe,доставка еды,70000001032476018,,219328816,2026-02-14T19:45:23.565582+07:00,2gis,mixed
Тамактары оте дамди особенно пиццалары керемет!!!,5,aktobe,доставка еды,70000001032476018,,219319861,2026-02-14T19:08:50.699216+07:00,2gis,mixed
"Күштіі, тамақтары дәмді и приятная атмосфера",5,aktobe,доставка еды,70000001032476018,,219288615,2026-02-14T16:57:06.735621+07:00,2gis,mixed
Даулет деген бала жақсы обслужка истедиТамақтары дамди молодецБонус беру керек!!!!,5,aktobe,кафе,70000001090105419,,248827520,2026-06-09T23:12:23.736408+07:00,2gis,mixed
"Кәуаптары күшті, фирменный шайы айтарға сөз жоқ. Ресторан иесіне Абдуллаға көп рахмет, келіп жағдайымызды сұрап отырды. Бастары соуспен айтуға сөзім жоқ.",5,aktobe,кафе,70000001090105419,,248328882,2026-06-07T22:30:04.338789+07:00,2gis,mixed
Күшті Сығанақ обслуживание и тамақтары да ,5,aktobe,кафе,70000001090105419,,247471993,2026-06-04T12:04:08.798193+07:00,2gis,mixed
Кухня супер. Шашлыктер номер 1 Қазақстанда дей аламын. Бекнур баламыз жақсы обслужка жасады. Ұсныстарының барлығы сөз жоқ. Молодцы . Бауырсақ енді ТОП қой,5,aktobe,кафе,70000001090105419,,243210763,2026-05-18T01:17:16.63279+07:00,2gis,mixed
"Все рекомендую! Сытно, вкусно, быстро! Пересонал вежливый! Бекнур Рахмет бауырым!",5,aktobe,кафе,70000001090105419,,229726691,2026-03-18T00:51:17.489116+07:00,2gis,mixed
"Орын броньдау оңай болды, жұмсақ жауап берді. Официанттар вежливые. Тамақтар ыстықтай, уақытылы келді. Жоғары дәрежеде қызмет көрсету шашлыктері прям мощно",5,aktobe,кафе,70000001090105419,,229196102,2026-03-15T13:16:30.380971+07:00,2gis,mixed
Ұзақ отвечать етет ии кондырган дұрыс,4,aktobe,кафе,70000001090105419,,228794640,2026-03-13T13:45:18.01592+07:00,2gis,mixed
Офицантка кыз балдармен ербалдар молодец ,5,aktobe,кафе,70000001090105419,,228777146,2026-03-13T12:05:30.979896+07:00,2gis,mixed
"Вкусная кухня, хороший персонал, отличная атмосфера. Мы устраивали ауызашар на большую компанию, все еда была горячей, свежей. Спасибо всему персоналу.",5,aktobe,кафе,70000001090105419,,227192801,2026-03-06T00:02:44.062857+07:00,2gis,mixed
Супер людей кебаб просто от души вкусно рахмет,5,aktobe,кафе,70000001090105419,,220794894,2026-02-20T22:58:45.840224+07:00,2gis,mixed
"Арлан официант жаксы обслуживание жасады  Тамактары жаксы, жайлы, тыныш тамактануга ынгайлы",5,aktobe,кафе,70000001090105419,,220607402,2026-02-20T02:25:40.648274+07:00,2gis,mixed
Арлан деген официант оте жаксы унады. Тамактары оте дамди. Сервис на высшем уровне. Коп Рахмет. Придем еще с удовольствием. ,5,aktobe,кафе,70000001090105419,,217264129,2026-02-06T01:44:14.916533+07:00,2gis,mixed
"Тамактары дамди уакытында келди. Арлан обслужкасы оте жаксы,рахмет!",5,aktobe,кафе,70000001090105419,,215072711,2026-01-28T01:24:36.828617+07:00,2gis,mixed
"Тамақтары сочный, мошный, тез дайындалады.",5,aktobe,кафе,70000001090105419,,214623879,2026-01-26T21:43:23.936614+07:00,2gis,mixed
"Заведение күшті, офицант Арланға рахмет",5,aktobe,кафе,70000001090105419,,207806066,2025-12-24T23:58:10.619431+07:00,2gis,mixed
Официант Арлан жақсы жұмыс жасады молодец,5,aktobe,кафе,70000001090105419,,207806169,2025-12-24T23:58:34.531456+07:00,2gis,mixed
Афсонанын иши уютный тамақтары дәмді,5,aktobe,кафе,70000001032157898,,248709001,2026-06-09T15:30:48.255827+07:00,2gis,mixed
Исатай бауырым супер топ топ прям қызмет ,5,aktobe,кафе,70000001032157898,,248611937,2026-06-09T02:27:03.786099+07:00,2gis,mixed
"Сегодня мы с друзьяит были в кафе Афсона. Нас обслуживал Жасулан ща 4 столом. Было вме приятно, обмлуживпние и обсьаньака супер. Просим админиминстрпцию кафе отметить работу Жасулана. С благодарностью гости",5,aktobe,кафе,70000001032157898,,248540205,2026-06-08T20:21:33.732179+07:00,2gis,mixed
"Официант Исатай , барлығы ұнады керемет",5,aktobe,кафе,70000001032157898,,248341577,2026-06-07T23:29:36.98073+07:00,2gis,mixed
"Барлығы ұнады , официант Исатай молодец",5,aktobe,кафе,70000001032157898,,248329055,2026-06-07T22:30:54.969248+07:00,2gis,mixed
"Барлығы ұнады официант Исатай молодец , жақсы көмектесті",5,aktobe,кафе,70000001032157898,,248328008,2026-06-07T22:25:43.694373+07:00,2gis,mixed
"Официант Исатай хорошо обслуживание , блогадарю все понравилось , лоялность бонус барлығын жасап берді , үлкен рахмет ",5,aktobe,кафе,70000001032157898,,248326321,2026-06-07T22:17:07.035087+07:00,2gis,mixed
"Барлығы ұнады дәмді
Офицанттары вежливый барлығын түсіндіреді",5,aktobe,кафе,70000001032157898,,248246488,2026-06-07T16:23:58.553863+07:00,2gis,mixed
"Все на высшем уровне, Исатай красавчик бала , ұзаққа барат",5,aktobe,кафе,70000001032157898,,247914285,2026-06-06T00:52:24.620245+07:00,2gis,mixed
