text,language,label,label_source,seed_id,batch
"Хамство на ресепшене, больше не вернусь. Маникюр бір күнде кетті. Ждали примерно 28 минут.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Маникюр бір күнде кетті. Счёт вышел около 2538 тенге.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Хамство на ресепшене, больше не вернусь. Маникюр бір күнде кетті. Тапсырыс 42 минутта дайын болды.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Серік нагрубил и поспешил. Кірлі, сүлгі ауыстырмайды. Енді келмеймін.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В парикмахерскаяе грязно, полотенца не меняют. Маникюр бір күнде кетті. Ұнамады бізге.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
Мастер Сауле нагрубил и поспешил. Маникюр бір күнде кетті. Түркістан қаласынан келдік бүгін.,mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Кірлі, сүлгі ауыстырмайды. Шамамен 15 минут күттік.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Маникюр отслойился через день. Гигиена нашар, жағымсыз болды. Счёт вышел около 3360 тенге.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Шаш нашар кесілді, қайта істеттім. Заказ оформили около 32 минут.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В барбершопе грязно, полотенца не меняют. Шаш нашар кесілді, қайта істеттім. Больше не приду сюда.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Маникюр бір күнде кетті. Не советую никому.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Ресепшенде дөрекі, енді келмеймін. В Ақтөбе заходили в понедельник.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Алтынай нагрубил и поспешил. Гигиена нашар, жағымсыз болды. Шамамен 57 минут күттік.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Маникюр отслойился через день. Кірлі, сүлгі ауыстырмайды. Баға 4182 теңге шамасында болды.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Маникюр отслойился через день. Ресепшенде дөрекі, енді келмеймін. Тапсырыс 16 минутта дайын болды.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Шаш нашар кесілді, қайта істеттім. Енді келмеймін.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Маникюр отслойился через день. Шаш нашар кесілді, қайта істеттім. Ұнамады бізге.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Гигиена нашар, жағымсыз болды. В Атырау заходили в воскресенье.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Кірлі, сүлгі ауыстырмайды. Ждали примерно 44 минут.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Аружан нагрубил и поспешил. Ресепшенде дөрекі, енді келмеймін. Счёт вышел около 5004 тенге.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В барбершопе грязно, полотенца не меняют. Маникюр бір күнде кетті. Заказ оформили около 61 минут.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Маникюр отслойился через день. Гигиена нашар, жағымсыз болды. Больше не приду сюда.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Шаш нашар кесілді, қайта істеттім. Ұнамады бізге.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
